country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollution_range,update_hour,pollution_category
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",2026-05-31 10:00:00,26.1403345,85.3650192,PM2.5,37.0,58.0,45.0,21.0,10,Good
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",2026-05-31 10:00:00,16.802639,75.722694,NO2,11.0,12.0,11.0,1.0,10,Good
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",2026-05-31 10:00:00,11.875,75.3732,NH3,1.0,1.0,1.0,0.0,10,Good
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",2026-05-31 10:00:00,29.2124114,78.9611753,PM10,3.0,3.0,3.0,0.0,10,Good
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",2026-05-31 10:00:00,11.875,75.3732,CO,10.0,12.0,11.0,2.0,10,Good
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",2026-05-31 10:00:00,23.233584,77.400574,NO2,14.0,43.0,22.0,29.0,10,Good
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",2026-05-31 10:00:00,23.233584,77.400574,SO2,7.0,24.0,15.0,17.0,10,Good
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",2026-05-31 10:00:00,23.567923,87.306843,CO,14.0,101.0,63.0,87.0,10,Moderate
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",2026-05-31 10:00:00,25.892357,86.590325,CO,18.0,44.0,35.0,26.0,10,Good
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",2026-05-31 10:00:00,25.892357,86.590325,OZONE,7.0,26.0,15.0,19.0,10,Good
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",2026-05-31 10:00:00,23.81748678,79.446246,SO2,43.0,60.0,50.0,17.0,10,Good
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",2026-05-31 10:00:00,25.859655,85.77944,NH3,1.0,2.0,1.0,1.0,10,Good
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",2026-05-31 10:00:00,23.508764,87.35444,SO2,9.0,13.0,10.0,4.0,10,Good
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",2026-05-31 10:00:00,22.9682591,76.064118,CO,16.0,44.0,26.0,28.0,10,Good
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",2026-05-31 10:00:00,24.952822,84.002396,CO,15.0,107.0,57.0,92.0,10,Moderate
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",2026-05-31 10:00:00,26.203442,78.193251,CO,30.0,50.0,38.0,20.0,10,Good
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",2026-05-31 10:00:00,26.2271665,84.3570427,CO,32.0,125.0,53.0,93.0,10,Moderate
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",2026-05-31 10:00:00,26.259242,78.216432,PM2.5,5.0,78.0,37.0,73.0,10,Good
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",2026-05-31 10:00:00,26.259242,78.216432,NO2,31.0,74.0,55.0,43.0,10,Moderate
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",2026-05-31 10:00:00,22.629801,88.352017,OZONE,8.0,45.0,18.0,37.0,10,Good
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",2026-05-31 10:00:00,22.554954,88.292568,NO2,6.0,13.0,9.0,7.0,10,Good
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",2026-05-31 10:00:00,22.554954,88.292568,NH3,1.0,2.0,1.0,1.0,10,Good
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",2026-05-31 10:00:00,26.200388,78.147714,SO2,1.0,25.0,10.0,24.0,10,Good
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",2026-05-31 10:00:00,22.7289,75.8076,PM2.5,29.0,104.0,59.0,75.0,10,Moderate
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",2026-05-31 10:00:00,22.6025571,88.3105664,SO2,6.0,8.0,7.0,2.0,10,Good
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",2026-05-31 10:00:00,22.431,75.5213,CO,36.0,87.0,60.0,51.0,10,Moderate
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",2026-05-31 10:00:00,21.185571,81.343175,OZONE,10.0,21.0,11.0,11.0,10,Good
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",2026-05-31 10:00:00,22.5687319,88.2797276,SO2,6.0,42.0,16.0,36.0,10,Good
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",2026-05-31 10:00:00,22.5367507,88.3638022,PM2.5,14.0,43.0,27.0,29.0,10,Good
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",2026-05-31 10:00:00,22.7524,75.8872,CO,16.0,32.0,29.0,16.0,10,Good
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",2026-05-31 10:00:00,21.224231,81.40835,OZONE,16.0,32.0,29.0,16.0,10,Good
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",2026-05-31 10:00:00,22.7084,75.8815,NO2,5.0,12.0,7.0,7.0,10,Good
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",2026-05-31 10:00:00,22.7084,75.8815,OZONE,7.0,16.0,10.0,9.0,10,Good
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",2026-05-31 10:00:00,23.163174,79.973061,PM10,24.0,46.0,32.0,22.0,10,Good
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",2026-05-31 10:00:00,22.118125,83.140608,SO2,24.0,46.0,32.0,22.0,10,Good
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",2026-05-31 10:00:00,22.58157048,88.41002457,CO,25.0,42.0,34.0,17.0,10,Good
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",2026-05-31 10:00:00,22.368195,82.746431,PM2.5,6.0,23.0,13.0,17.0,10,Good
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",2026-05-31 10:00:00,22.55664,88.342674,NH3,9.0,10.0,9.0,1.0,10,Good
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",2026-05-31 10:00:00,23.142888,79.916147,PM2.5,10.0,64.0,35.0,54.0,10,Good
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",2026-05-31 10:00:00,23.142888,79.916147,PM10,40.0,128.0,65.0,88.0,10,Moderate
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",2026-05-31 10:00:00,22.49929,88.36917,NH3,6.0,7.0,6.0,1.0,10,Good
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",2026-05-31 10:00:00,22.348441,82.549611,PM10,6.0,7.0,6.0,1.0,10,Good
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",2026-05-31 10:00:00,22.348441,82.549611,SO2,6.0,7.0,6.0,1.0,10,Good
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",2026-05-31 10:00:00,23.168606,79.932247,PM2.5,34.0,91.0,54.0,57.0,10,Moderate
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",2026-05-31 10:00:00,23.168606,79.932247,NH3,2.0,3.0,2.0,1.0,10,Good
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",2026-05-31 10:00:00,22.12665,83.483212,SO2,3.0,21.0,9.0,18.0,10,Good
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",2026-05-31 10:00:00,23.218135,79.95777,PM10,13.0,59.0,30.0,46.0,10,Good
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",2026-05-31 10:00:00,23.218135,79.95777,NH3,3.0,3.0,3.0,0.0,10,Good
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",2026-05-31 10:00:00,22.51106,88.35142,SO2,4.0,7.0,5.0,3.0,10,Good
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",2026-05-31 10:00:00,23.218135,79.95777,SO2,6.0,14.0,11.0,8.0,10,Good
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",2026-05-31 10:00:00,23.218135,79.95777,CO,38.0,96.0,44.0,58.0,10,Good
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",2026-05-31 10:00:00,22.51106,88.35142,CO,14.0,32.0,25.0,18.0,10,Good
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",2026-05-31 10:00:00,29.2124114,78.9611753,NO2,9.0,20.0,13.0,11.0,10,Good
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",2026-05-31 10:00:00,29.2124114,78.9611753,OZONE,39.0,51.0,46.0,12.0,10,Good
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",2026-05-31 10:00:00,30.075911,78.2859547,PM10,71.0,103.0,74.0,32.0,10,Moderate
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",2026-05-31 10:00:00,30.075911,78.2859547,NO2,4.0,4.0,4.0,0.0,10,Good
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",2026-05-31 10:00:00,30.075911,78.2859547,NH3,3.0,24.0,22.0,21.0,10,Good
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",2026-05-31 10:00:00,30.075911,78.2859547,CO,37.0,37.0,37.0,0.0,10,Good
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",2026-05-31 10:00:00,8.5637,76.8865,NO2,37.0,37.0,37.0,0.0,10,Good
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",2026-05-31 10:00:00,8.5637,76.8865,OZONE,37.0,37.0,37.0,0.0,10,Good
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",2026-05-31 10:00:00,23.685297,86.945968,SO2,12.0,31.0,16.0,19.0,10,Good
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",2026-05-31 10:00:00,8.5149093,76.9435879,PM10,6.0,25.0,16.0,19.0,10,Good
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",2026-05-31 10:00:00,23.697936,86.944395,CO,4.0,44.0,18.0,40.0,10,Good
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",2026-05-31 10:00:00,25.599486,85.113666,NO2,29.0,34.0,31.0,5.0,10,Good
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",2026-05-31 10:00:00,23.697936,86.944395,OZONE,3.0,34.0,11.0,31.0,10,Good
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",2026-05-31 10:00:00,10.5324,76.2159,OZONE,28.0,29.0,28.0,1.0,10,Good
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",2026-05-31 10:00:00,25.599486,85.113666,OZONE,26.0,36.0,31.0,10.0,10,Good
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",2026-05-31 10:00:00,23.264759,77.381568,PM2.5,26.0,36.0,31.0,10.0,10,Good
India,Bihar,Patna,"Samanpura, Patna - BSPCB",2026-05-31 10:00:00,25.596727,85.085624,NO2,7.0,24.0,19.0,17.0,10,Good
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",2026-05-31 10:00:00,23.264759,77.381568,CO,7.0,24.0,19.0,17.0,10,Good
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",2026-05-31 10:00:00,22.7605581,88.3617589,PM2.5,7.0,24.0,19.0,17.0,10,Good
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",2026-05-31 10:00:00,23.210494,77.425409,PM2.5,2.0,55.0,19.0,53.0,10,Good
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",2026-05-31 10:00:00,22.7605581,88.3617589,NH3,4.0,10.0,7.0,6.0,10,Good
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",2026-05-31 10:00:00,22.7605581,88.3617589,OZONE,10.0,32.0,16.0,22.0,10,Good
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",2026-05-31 10:00:00,23.618183,87.105718,SO2,3.0,8.0,5.0,5.0,10,Good
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",2026-05-31 10:00:00,23.616515,87.119133,NH3,2.0,2.0,2.0,0.0,10,Good
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",2026-05-31 10:00:00,28.38910936,79.42963708,PM2.5,9.0,17.0,13.0,8.0,10,Good
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",2026-05-31 10:00:00,29.503664,75.467934,SO2,8.0,53.0,25.0,45.0,10,Good
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",2026-05-31 10:00:00,28.38910936,79.42963708,SO2,50.0,54.0,51.0,4.0,10,Moderate
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",2026-05-31 10:00:00,28.38910936,79.42963708,CO,20.0,50.0,31.0,30.0,10,Good
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2026-05-31 10:00:00,16.5150833,80.5181667,PM2.5,18.0,43.0,32.0,25.0,10,Good
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM",2026-05-31 10:00:00,28.422681,77.148944,CO,32.0,41.0,38.0,9.0,10,Good
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",2026-05-31 10:00:00,23.567923,87.306843,NO2,4.0,24.0,12.0,20.0,10,Good
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",2026-05-31 10:00:00,28.4227,77.0667,PM10,50.0,316.0,108.0,266.0,10,Poor
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",2026-05-31 10:00:00,30.943887,76.801991,PM10,50.0,316.0,108.0,266.0,10,Poor
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",2026-05-31 10:00:00,30.943887,76.801991,OZONE,11.0,63.0,30.0,52.0,10,Good
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC",2026-05-31 10:00:00,34.031606,75.009712,PM2.5,16.0,44.0,30.0,28.0,10,Good
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC",2026-05-31 10:00:00,34.06313,74.96017,SO2,4.0,6.0,5.0,2.0,10,Good
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",2026-05-31 10:00:00,34.066206,74.81982,OZONE,1.0,2.0,1.0,1.0,10,Good
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",2026-05-31 10:00:00,26.906111,80.948222,SO2,5.0,11.0,8.0,6.0,10,Good
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",2026-05-31 10:00:00,23.80569,86.44268,PM10,6.0,238.0,125.0,232.0,10,Poor
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",2026-05-31 10:00:00,26.90723,80.98579,PM10,17.0,65.0,35.0,48.0,10,Good
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",2026-05-31 10:00:00,23.80569,86.44268,CO,7.0,109.0,17.0,102.0,10,Good
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",2026-05-31 10:00:00,26.1875,91.744194,OZONE,13.0,28.0,17.0,15.0,10,Good
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",2026-05-31 10:00:00,22.06631475,83.33820077,PM10,13.0,28.0,17.0,15.0,10,Good
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",2026-05-31 10:00:00,24.58434363,80.8549414,SO2,18.0,19.0,18.0,1.0,10,Good
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2026-05-31 10:00:00,28.647622,77.315809,NH3,6.0,10.0,8.0,4.0,10,Good
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",2026-05-31 10:00:00,19.10122,74.73339,PM10,24.0,67.0,37.0,43.0,10,Good
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",2026-05-31 10:00:00,19.10122,74.73339,NH3,3.0,4.0,4.0,1.0,10,Good
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2026-05-31 10:00:00,28.695381,77.181665,SO2,25.0,39.0,30.0,14.0,10,Good
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",2026-05-31 10:00:00,20.719516,77.000253,PM10,47.0,116.0,78.0,69.0,10,Moderate
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",2026-05-31 10:00:00,20.719516,77.000253,NO2,5.0,53.0,13.0,48.0,10,Good
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM",2026-05-31 10:00:00,28.4706914,77.1099364,CO,86.0,98.0,95.0,12.0,10,Moderate
India,Delhi,Delhi,"Bawana, Delhi - DPCC",2026-05-31 10:00:00,28.7762,77.051074,PM10,42.0,500.0,123.0,458.0,10,Poor
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",2026-05-31 10:00:00,20.719516,77.000253,CO,17.0,36.0,18.0,19.0,10,Good
India,Delhi,Delhi,"Bawana, Delhi - DPCC",2026-05-31 10:00:00,28.7762,77.051074,CO,34.0,50.0,44.0,16.0,10,Good
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM",2026-05-31 10:00:00,28.7256504,77.2011573,PM2.5,6.0,123.0,38.0,117.0,10,Good
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",2026-05-31 10:00:00,20.9402359,77.7895248,PM2.5,25.0,61.0,42.0,36.0,10,Good
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",2026-05-31 10:00:00,20.9402359,77.7895248,PM10,57.0,100.0,76.0,43.0,10,Moderate
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",2026-05-31 10:00:00,20.9402359,77.7895248,CO,6.0,40.0,10.0,34.0,10,Good
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",2026-05-31 10:00:00,20.9402359,77.7895248,OZONE,11.0,43.0,27.0,32.0,10,Good
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ",2026-05-31 10:00:00,28.594169,77.1251,PM10,38.0,85.0,53.0,47.0,10,Moderate
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",2026-05-31 10:00:00,20.939198,77.765701,PM2.5,30.0,70.0,46.0,40.0,10,Good
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",2026-05-31 10:00:00,20.939198,77.765701,NO2,5.0,72.0,14.0,67.0,10,Good
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",2026-05-31 10:00:00,28.656756,77.227234,PM2.5,5.0,72.0,14.0,67.0,10,Good
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",2026-05-31 10:00:00,28.656756,77.227234,PM10,5.0,72.0,14.0,67.0,10,Good
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2026-05-31 10:00:00,28.615828,77.271992,PM2.5,33.0,85.0,52.0,52.0,10,Moderate
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",2026-05-31 10:00:00,19.863756,75.321188,PM2.5,18.0,50.0,34.0,32.0,10,Good
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",2026-05-31 10:00:00,28.60909,77.0325413,OZONE,56.0,187.0,74.0,131.0,10,Moderate
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",2026-05-31 10:00:00,28.594004,76.909423,CO,30.0,42.0,37.0,12.0,10,Good
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",2026-05-31 10:00:00,18.1023399,73.4783687,OZONE,46.0,52.0,50.0,6.0,10,Good
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",2026-05-31 10:00:00,28.570173,76.933762,NH3,4.0,6.0,5.0,2.0,10,Good
India,Delhi,Delhi,"Narela, Delhi - DPCC",2026-05-31 10:00:00,28.822836,77.101981,PM2.5,32.0,72.0,50.0,40.0,10,Good
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",2026-05-31 10:00:00,28.56789,77.250515,PM10,63.0,312.0,100.0,249.0,10,Moderate
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",2026-05-31 10:00:00,28.56789,77.250515,CO,44.0,82.0,52.0,38.0,10,Moderate
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",2026-05-31 10:00:00,19.23241,72.86895,NO2,8.0,17.0,11.0,9.0,10,Good
India,Delhi,Delhi,"North Campus, DU, Delhi - IITM",2026-05-31 10:00:00,28.6573814,77.1585447,PM10,27.0,346.0,95.0,319.0,10,Moderate
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",2026-05-31 10:00:00,19.23241,72.86895,CO,10.0,34.0,17.0,24.0,10,Good
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",2026-05-31 10:00:00,19.2243333,72.8658113,CO,7.0,9.0,8.0,2.0,10,Good
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",2026-05-31 10:00:00,19.2243333,72.8658113,OZONE,12.0,13.0,12.0,1.0,10,Good
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",2026-05-31 10:00:00,28.623763,77.287209,SO2,2.0,16.0,7.0,14.0,10,Good
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",2026-05-31 10:00:00,28.623763,77.287209,OZONE,11.0,64.0,21.0,53.0,10,Good
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",2026-05-31 10:00:00,28.674045,77.131023,SO2,20.0,30.0,25.0,10.0,10,Good
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",2026-05-31 10:00:00,19.11074,72.86084,OZONE,4.0,41.0,19.0,37.0,10,Good
India,Delhi,Delhi,"Pusa, Delhi - DPCC",2026-05-31 10:00:00,28.639652,77.146275,PM2.5,18.0,65.0,35.0,47.0,10,Good
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",2026-05-31 10:00:00,19.0364585,72.8954371,PM2.5,18.0,38.0,26.0,20.0,10,Good
India,Delhi,Delhi,"Pusa, Delhi - DPCC",2026-05-31 10:00:00,28.639652,77.146275,PM10,36.0,251.0,88.0,215.0,10,Moderate
India,Delhi,Delhi,"Pusa, Delhi - DPCC",2026-05-31 10:00:00,28.639652,77.146275,NH3,10.0,15.0,13.0,5.0,10,Good
India,Delhi,Delhi,"Pusa, Delhi - DPCC",2026-05-31 10:00:00,28.639652,77.146275,OZONE,8.0,51.0,18.0,43.0,10,Good
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",2026-05-31 10:00:00,28.563262,77.186937,OZONE,6.0,52.0,14.0,46.0,10,Good
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",2026-05-31 10:00:00,19.04946,72.923,OZONE,6.0,52.0,14.0,46.0,10,Good
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",2026-05-31 10:00:00,19.083694,72.920967,PM10,41.0,61.0,51.0,20.0,10,Moderate
India,Delhi,Delhi,"Rohini, Delhi - DPCC",2026-05-31 10:00:00,28.732528,77.11992,SO2,4.0,9.0,7.0,5.0,10,Good
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",2026-05-31 10:00:00,28.6514781,77.1473105,PM2.5,19.0,288.0,81.0,269.0,10,Moderate
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",2026-05-31 10:00:00,28.6514781,77.1473105,PM10,35.0,141.0,91.0,106.0,10,Moderate
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",2026-05-31 10:00:00,19.215859,72.831718,PM10,23.0,71.0,45.0,48.0,10,Good
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",2026-05-31 10:00:00,28.6514781,77.1473105,CO,12.0,61.0,36.0,49.0,10,Good
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",2026-05-31 10:00:00,28.6514781,77.1473105,OZONE,11.0,67.0,22.0,56.0,10,Good
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",2026-05-31 10:00:00,19.215859,72.831718,OZONE,22.0,78.0,40.0,56.0,10,Good
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",2026-05-31 10:00:00,19.0632143,72.8456324,NH3,1.0,8.0,4.0,7.0,10,Good
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",2026-05-31 10:00:00,19.0632143,72.8456324,SO2,2.0,3.0,3.0,1.0,10,Good
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",2026-05-31 10:00:00,28.5504249,77.2159377,OZONE,4.0,41.0,10.0,37.0,10,Good
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",2026-05-31 10:00:00,28.710508,77.249485,PM10,39.0,472.0,113.0,433.0,10,Poor
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",2026-05-31 10:00:00,28.710508,77.249485,OZONE,22.0,63.0,27.0,41.0,10,Good
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",2026-05-31 10:00:00,19.0863,72.8888,PM10,12.0,144.0,86.0,132.0,10,Moderate
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2026-05-31 10:00:00,28.531346,77.190156,PM2.5,13.0,65.0,42.0,52.0,10,Good
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2026-05-31 10:00:00,28.531346,77.190156,NO2,23.0,64.0,41.0,41.0,10,Good
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",2026-05-31 10:00:00,19.0863,72.8888,OZONE,28.0,29.0,28.0,1.0,10,Good
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2026-05-31 10:00:00,28.531346,77.190156,SO2,12.0,20.0,16.0,8.0,10,Good
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2026-05-31 10:00:00,28.531346,77.190156,OZONE,5.0,58.0,18.0,53.0,10,Good
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",2026-05-31 10:00:00,28.62181,77.1944633,NO2,5.0,28.0,11.0,23.0,10,Good
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",2026-05-31 10:00:00,28.62181,77.1944633,SO2,28.0,35.0,31.0,7.0,10,Good
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",2026-05-31 10:00:00,28.672342,77.31526,PM2.5,11.0,183.0,49.0,172.0,10,Good
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",2026-05-31 10:00:00,18.96702,72.84214,PM2.5,25.0,49.0,35.0,24.0,10,Good
